Sales Order Number	Quantity	Unit List Price	Production Order Number	Customer for-Order	Order Date	Commit Date	Ship Date	Throughput	Days Late	Late Flag	Component A Inven	Component B Inven	Component C Inven	Component D Inven	Late Code	Routing to Work Center	Work Center Sequence	AAAA-Actual Labor	AAAB-Actual Labor	AAAC-Actual Labor	AAAD-Actual Labor	AAAE-Actual Labor	AAAF-Actual Labor	AAAG-Actual Labor	AAAH-Actual Labor	AAAI-Actual Labor	AAAJ-Actual Labor	AAAK-Actual Labor	AAAL-Actual Labor	AAAM-Actual Labor	AAAN-Actual Labor	AAAO-Actual Labor	AAAP-Actual Labor	AAAQ-Actual Labor	AAAR-Actual Labor	AAAS-Actual Labor	AAAT-Actual Labor	AAAU-Actual Labor	Average Hourly Labor Rate	Component A Unit Cost	Component A Lead Time	Component B unit Cost	Component B Lead Time	Component C Unit Cost	Component C Lead Time	Component D Unit Cost	Component D Lead Time	Delivery Number	Carrier	Base Freight	Premium 	Total Freight Cost	Total Labor Cost	Total Material Cost	QTY X List Price	Gross Margin
O-10715	12	650	P-10715	4	11/15/2013	12/15/2013	12/17/2013	32	2.695127551	Late	140.5971188	1.770085105	318.8514274	3001.61517	Component B late Delivery	R-19	AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10715	CarrierB	200	150	350	6120	1200	7800	130
O-10719	12	650	P-10719	2	11/22/2013	12/22/2013	12/23/2013	31	1.992077426	On-Time	59.7642145	3.627135003	195.3835425	3618.593002		R-14	AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10719	CarrierC	150	0	150	6120	1200	7800	330
O-10722	12	650	P-10722	47	11/25/2013	12/25/2013	12/24/2013	29	-0.94792038	On-Time	122.490206	2.697682267	349.1465873	2297.657936		R-12	AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10722	CarrierA	300	0	300	6120	1200	7800	180
O-10728	12	650	P-10728	2	12/2/2013	1/1/2014	1/23/2014	52	22.1603131	Late	104.4227352	6.088947752	251.5192881	3808.68533	Poor Workmanship Internally in Work Centers	R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	25	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10728	CarrierB	200	150	350	10608	1200	7800	-4358
O-10733	12	650	P-10733	3	12/9/2013	1/8/2014	2/5/2014	58	28.03995002	Late	57.49155714	-0.476392124	101.0846357	4451.010329	Poor Workmanship Internally in Work Centers	R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10733	CarrierC	150	150	300	6120	1200	7800	180
O-10741	12	650	P-10741	1	12/15/2013	1/14/2014	1/23/2014	39	9.755915068	Late	11.95875858	0.576778173	172.8673736	4206.260707	Poor Workmanship Internally in Work Centers	R-16	AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM	0	0	0	3	3	3	3	3	25	3	3	3	3	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10741	CarrierA	300	150	450	10608	1200	7800	-4458
O-10745	12	650	P-10745	3	12/25/2013	1/24/2014	2/6/2014	43	13.42381936	Late	134.6944731	2.278072922	222.9003273	2487.84173	Component D late Delivery	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10745	CarrierB	200	150	350	6120	1200	7800	130
O-10758	12	650	P-10758	16	1/10/2014	2/9/2014	2/12/2014	33	3.210616189	Late	29.24789093	3.228875289	312.7107177	3767.43839	Component C Failure at Final Inspection	R-17	AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10758	CarrierC	150	150	300	6120	1200	7800	180
O-10758	12	650	P-10758	16	1/10/2014	2/9/2014	2/12/2014	33	3.210616189	Late	29.24789093	3.228875289	312.7107177	3767.43839	Component C Failure at Final Inspection	R-17	AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10758	CarrierA	300	150	450	6120	1200	7800	30
O-10759	12	650	P-10759	1	1/11/2014	2/10/2014	2/12/2014	32	2.406968784	Late	167.7220273	2.21295383	244.530265	4104.295933	Customer Changes to the Order	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10759	CarrierB	200	150	350	6120	1200	7800	130
O-10759	12	650	P-10759	1	1/11/2014	2/10/2014	2/12/2014	32	2.406968784	Late	167.7220273	2.21295383	244.530265	4104.295933	Customer Changes to the Order	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10759	CarrierC	150	150	300	6120	1200	7800	180
O-10782	12	650	P-10782	2	2/19/2014	3/21/2014	3/20/2014	29	-0.7250331	On-Time	125.7136714	2.188346171	463.4875407	1355.564814		R-5	AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	17	5	5	25	2	30	10	40	20	D-10782	CarrierA	300	0	300	6120	1200	7800	180
O-10788	12	650	P-10788	1	2/25/2014	3/27/2014	3/28/2014	31	1.029935338	On-Time	76.56664212	5.373612581	271.759405	2611.272098		R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10788	CarrierB	200	0	200	6120	1200	7800	280
O-10788	12	650	P-10788	1	2/25/2014	3/27/2014	3/28/2014	31	1.029935338	On-Time	76.56664212	5.373612581	271.759405	2611.272098		R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10788	CarrierC	150	0	150	6120	1200	7800	330
O-10795	12	650	P-10795	2	3/9/2014	4/8/2014	4/7/2014	29	-0.987169667	On-Time	37.84338117	5.303165999	272.8648338	2511.07642		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10795	CarrierA	300	0	300	6120	1200	7800	180
O-10795	12	650	P-10795	2	3/9/2014	4/8/2014	4/7/2014	29	-0.987169667	On-Time	37.84338117	5.303165999	272.8648338	2511.07642		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10795	CarrierB	200	0	200	6120	1200	7800	280
O-10795	12	650	P-10795	2	3/9/2014	4/8/2014	4/7/2014	29	-0.987169667	On-Time	37.84338117	5.303165999	272.8648338	2511.07642		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10795	CarrierC	150	0	150	6120	1200	7800	330
O-10807	12	650	P-10807	4	3/26/2014	4/25/2014	4/23/2014	28	-1.312667608	On-Time	187.3134077	4.901238154	156.8680467	3478.30066		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10807	CarrierA	300	0	300	6120	1200	7800	180
O-10826	12	650	P-10826	1	4/22/2014	5/22/2014	5/20/2014	28	-1.244738749	On-Time	48.74623932	4.387723283	335.3491212	2494.000631		R-5	AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	17	5	5	25	2	30	10	40	20	D-10826	CarrierB	200	0	200	6120	1200	7800	280
O-10828	12	650	P-10828	3	4/23/2014	5/23/2014	5/23/2014	30	0.746674059	On-Time	128.652951	0.020872011	440.8161303	3978.693892		R-13	AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10828	CarrierC	150	0	150	6120	1200	7800	330
O-10834	12	650	P-10834	2	4/29/2014	5/29/2014	5/31/2014	32	2.161429403	Late	7.297481935	0.728025108	283.7837311	2807.879461	Component D late Delivery	R-7	AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	17	5	5	25	2	30	10	40	20	D-10834	CarrierA	300	150	450	6120	1200	7800	30
O-10836	12	650	P-10836	1	4/30/2014	5/30/2014	6/12/2014	43	13.10338169	Late	15.83604231	4.307311747	323.8556877	325.4922245	Component C Failure at Final Inspection	R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10836	CarrierB	200	150	350	6120	1200	7800	130
O-10837	12	650	P-10837	2	4/30/2014	5/30/2014	5/28/2014	28	-1.252388827	On-Time	37.94288666	1.623025768	220.0410666	4342.065119		R-2	AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	17	5	5	25	2	30	10	40	20	D-10837	CarrierC	150	0	150	6120	1200	7800	330
O-10838	12	650	P-10838	4	5/3/2014	6/2/2014	5/31/2014	28	-1.913511227	On-Time	127.397906	2.339965973	276.7545088	1976.153993		R-12	AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10838	CarrierA	300	0	300	6120	1200	7800	180
O-10853	12	650	P-10853	2	5/28/2014	6/27/2014	7/15/2014	48	18.9775169	Late	191.1538393	1.875357109	274.6958026	4098.293746	Customer Changes to the Order	R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10853	CarrierB	200	150	350	6120	1200	7800	130
O-10854	12	650	P-10854	2	5/30/2014	6/29/2014	6/27/2014	28	-1.317226973	On-Time	45.37831054	-1.234179042	143.5670326	3595.263834		R-15	AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10854	CarrierC	150	0	150	6120	1200	7800	330
O-10857	12	650	P-10857	2	6/5/2014	7/5/2014	7/5/2014	30	0.190094212	On-Time	119.9487882	7.071874098	138.0368508	3375.189321		R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10857	CarrierA	300	0	300	6120	1200	7800	180
O-10860	12	650	P-10860	3	6/10/2014	7/10/2014	7/8/2014	28	-1.688577298	On-Time	80.46155973	3.558446844	739.3945283	1799.448173		R-12	AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10860	CarrierB	200	0	200	6120	1200	7800	280
O-10862	12	650	P-10862	2	6/12/2014	7/12/2014	7/19/2014	37	7.387845574	Late	66.91810091	6.942308472	228.6595101	2333.076118	Component D late Delivery	R-16	AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10862	CarrierC	150	150	300	6120	1200	7800	180
O-10864	12	650	P-10864	2	6/15/2014	7/15/2014	7/13/2014	28	-1.285165452	On-Time	67.08409059	1.136872128	345.6844947	2081.906701		R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10864	CarrierA	300	0	300	6120	1200	7800	180
O-10864	12	650	P-10864	2	6/15/2014	7/15/2014	7/13/2014	28	-1.285165452	On-Time	67.08409059	1.136872128	345.6844947	2081.906701		R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10864	CarrierB	200	0	200	6120	1200	7800	280
O-10875	12	650	P-10875	3	7/4/2014	8/3/2014	8/1/2014	28	-1.362434018	On-Time	-5.375759128	6.243940552	342.4222037	2141.489737		R-16	AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10875	CarrierC	150	0	150	6120	1200	7800	330
O-10883	12	650	P-10883	30	7/15/2014	8/14/2014	8/28/2014	44	14.12771643	Late	240.8992455	4.848471919	466.5963671	833.3399508	Component D late Delivery	R-9	AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10883	CarrierA	300	150	450	6120	1200	7800	30
O-10888	12	650	P-10888	3	7/21/2014	8/20/2014	9/13/2014	54	24.89739269	Late	4.296653967	-1.586284061	692.2638414	4973.454466	Credit Hold on Customer	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10888	CarrierB	200	150	350	6120	1200	7800	130
O-10899	12	650	P-10899	29	8/2/2014	9/1/2014	9/11/2014	40	10.9158056	Late	89.04716892	5.530667214	-21.51516079	3140.683438	Customer Changes to the Order	R-7	AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	17	5	5	25	2	30	10	40	20	D-10899	CarrierC	150	150	300	6120	1200	7800	180
O-10910	12	650	P-10910	2	8/17/2014	9/16/2014	10/1/2014	45	15.02051984	Late	164.2923746	4.099996834	507.415394	3548.439911	Component D late Delivery	R-10	AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10910	CarrierA	300	150	450	6120	1200	7800	30
O-10911	12	650	P-10911	2	8/17/2014	9/16/2014	10/7/2014	51	21.62775114	Late	172.0310459	3.157540124	521.8167938	3513.080413	Customer Changes to the Order	R-3	AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI	45	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	17	5	5	25	2	30	10	40	20	D-10911	CarrierB	200	150	350	14688	1200	7800	-8438
O-10920	12	650	P-10920	33	9/8/2014	10/8/2014	10/13/2014	35	5.750744376	Late	123.6917827	1.48219035	324.4384755	3723.369876	Poor Workmanship Internally in Work Centers	R-21	AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	3	17	5	5	25	2	30	10	40	20	D-10920	CarrierC	150	150	300	8976	1200	7800	-2676
O-10930	12	650	P-10930	44	9/20/2014	10/20/2014	10/20/2014	30	0.576529961	On-Time	67.01259109	2.409307748	478.8001312	1595.102208		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10930	CarrierA	300	0	300	6120	1200	7800	180
O-10932	12	650	P-10932	2	9/22/2014	10/22/2014	10/29/2014	37	7.085770046	Late	154.5558484	1.081349053	360.2794523	3620.597705	Credit Hold on Customer	R-11	AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10932	CarrierB	200	150	350	6120	1200	7800	130
O-10934	12	650	P-10934	5	9/24/2014	10/24/2014	11/3/2014	40	10.25858495	Late	124.5985457	5.594738419	522.7703511	3247.276741	Poor Workmanship Internally in Work Centers	R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	25	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10934	CarrierC	150	150	300	10608	1200	7800	-4308
O-10936	12	650	P-10936	2	10/3/2014	11/2/2014	11/18/2014	46	16.33605058	Late	65.00420041	5.559869246	281.4105352	1517.498214	Credit Hold on Customer	R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10936	CarrierA	300	150	450	6120	1200	7800	30
O-10940	12	650	P-10940	3	10/8/2014	11/7/2014	11/23/2014	46	16.36777627	Late	162.5907937	-1.315929743	230.8410067	4205.178206	Component D late Delivery	R-3	AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI	78	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	17	5	5	25	2	30	10	40	20	D-10940	CarrierB	200	150	350	21420	1200	7800	-15170
O-10952	12	650	P-10952	1	11/5/2014	12/5/2014	12/4/2014	29	-0.929946097	On-Time	45.85809563	7.843909895	-112.1511882	1939.137128		R-16	AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10952	CarrierC	150	0	150	6120	1200	7800	330
O-10953	12	650	P-10953	1	11/6/2014	12/6/2014	12/7/2014	31	1.346380523	On-Time	258.8814405	0.858810646	122.1086888	3168.71148		R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10953	CarrierA	300	0	300	6120	1200	7800	180
O-10953	12	650	P-10953	1	11/6/2014	12/6/2014	12/7/2014	31	1.346380523	On-Time	258.8814405	0.858810646	122.1086888	3168.71148		R-20	AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10953	CarrierB	200	0	200	6120	1200	7800	280
O-10962	12	650	P-10962	2	11/14/2014	12/14/2014	12/13/2014	29	-0.975617164	On-Time	92.72807449	-1.29493894	508.3640452	2356.562408		R-13	AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10962	CarrierC	150	0	150	6120	1200	7800	330
O-10964	12	650	P-10964	45	11/16/2014	12/16/2014	12/17/2014	31	1.426579652	On-Time	117.4295377	6.946249575	188.518275	1725.224501		R-1	AAAA-AAAB-AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10964	CarrierA	300	0	300	6120	1200	7800	180
O-10976	12	650	P-10976	1	12/2/2014	1/1/2015	1/8/2015	37	7.583367499	Late	-33.65590202	-5.439584898	549.1807436	3013.376033	Component C Failure at Final Inspection	R-15	AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10976	CarrierB	200	150	350	6120	1200	7800	130
O-10983	12	650	P-10983	1	12/10/2014	1/9/2015	1/7/2015	28	-1.85121527	On-Time	45.68792582	2.609629114	358.2027558	3545.588038		R-17	AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-10983	CarrierC	150	0	150	6120	1200	7800	330
O-10992	12	650	P-10992	3	12/30/2014	1/29/2015	1/30/2015	31	1.254480399	On-Time	48.65821068	3.011711511	340.6102481	2787.94229		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10992	CarrierA	300	0	300	6120	1200	7800	180
O-10992	12	650	P-10992	3	12/30/2014	1/29/2015	1/30/2015	31	1.254480399	On-Time	48.65821068	3.011711511	340.6102481	2787.94229		R-4	AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	17	5	5	25	2	30	10	40	20	D-10992	CarrierB	200	0	200	6120	1200	7800	280
O-10998	12	650	P-10998	6	1/8/2015	2/7/2015	2/17/2015	40	10.00770913	Late	15.00734072	5.130442084	562.9055612	2757.826361	Poor Workmanship Internally in Work Centers	R-8	AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ	0	0	0	0	0	0	0	3	26	3	3	3	3	3	3	3	3	0	0	0	0	17	5	5	25	2	30	10	40	20	D-10998	CarrierC	150	150	300	10812	1200	7800	-4512
O-11017	12	650	P-11017	2	2/8/2015	3/10/2015	3/28/2015	48	18.11914512	Late	159.0139874	1.46693432	205.602766	3050.414016	Poor Workmanship Internally in Work Centers	R-16	AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM	0	0	0	3	3	3	3	3	29	3	3	3	3	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11017	CarrierA	300	150	450	11424	1200	7800	-5274
O-11027	12	650	P-11027	2	2/25/2015	3/27/2015	3/25/2015	28	-1.166204207	On-Time	161.5318665	4.13332206	620.5310861	2864.91559		R-2	AAAK-AAAL-AAAM-AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	17	5	5	25	2	30	10	40	20	D-11027	CarrierB	200	0	200	6120	1200	7800	280
O-11037	12	650	P-11037	2	3/11/2015	4/10/2015	4/8/2015	28	-1.41214068	On-Time	147.9857571	0.885992649	215.2884934	3236.186478		R-18	AAAC-AAAD-AAAE-AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11037	CarrierC	150	0	150	6120	1200	7800	330
O-11052	12	650	P-11052	38	3/31/2015	4/30/2015	5/3/2015	33	3.071901557	Late	108.1468716	2.924941022	111.5920233	3531.390113	Poor Workmanship Internally in Work Centers	R-11	AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	7	3	17	5	5	25	2	30	10	40	20	D-11052	CarrierA	300	150	450	6936	1200	7800	-786
O-11055	12	650	P-11055	3	4/3/2015	5/3/2015	5/1/2015	28	-1.671605279	On-Time	93.12497034	-0.911566735	530.4963332	4220.7876		R-17	AAAN-AAAO-AAAP-AAAQ-AAAR-AAAS-AAAT-AAAU-AAAA-AAAB	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11055	CarrierB	200	0	200	6120	1200	7800	280
O-11060	12	650	P-11060	1	4/12/2015	5/12/2015	5/15/2015	33	3.55616848	Late	116.1257016	1.579591051	618.5559941	3762.712288	Component D Failure at Final Inspection	R-9	AAAR-AAAS-AAAT-AAAU-AAAA-AAAB-AAAC-AAAD-AAAE-AAAF	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	17	5	5	25	2	30	10	40	20	D-11060	CarrierC	150	150	300	6120	1200	7800	180
O-11066	12	650	P-11066	2	4/17/2015	5/17/2015	6/2/2015	46	16.60774477	Late	92.45911674	2.699317688	393.9731577	2359.089233	Customer Changes to the Order	R-12	AAAF-AAAG-AAAH-AAAI-AAAJ-AAAK-AAAL-AAAM-AAAN-AAAO	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	0	0	0	0	0	0	17	5	5	25	2	30	10	40	20	D-11066	CarrierA	300	150	450	6120	1200	7800	30
