Col 1,Col 2,Col 3,Col 4,Col 5,Col 6,Col 7,Col 8,Col 9,Col 10,Col 11,Col 12,Col 13,Col 14,Col 15,Col 16,Col 17,Col 18,Col 19,Col 20
0.252289065,0.135859088,0.338335324,0.010699472,0.639534176,0.023101997,0.526618663,0.648096594,0.712166607,0.599648444,0.059420174,0.513233238,0.477231211,0.037430729,0.80222695,0.346263251,0.426562785,0.519378785,0.881121232,0.996808275
0.548653041,0.53005205,0.138512237,0.224863952,0.045171401,0.139708952,0.749313761,0.932004377,0.304950901,0.667338678,0.022150356,0.018598674,0.790935925,0.739540216,0.584762673,0.080830957,0.540816668,0.431999002,0.510600108,0.879864821
0.089732899,0.741331712,0.597120412,0.884758919,0.073125505,0.431402679,0.619772691,0.391970132,0.016370886,0.678320147,0.305096237,0.718374914,0.489534764,0.85895996,0.983616243,0.791453681,0.650148612,0.698903046,0.218697935,0.577430091
0.546322281,0.45239612,0.605771829,0.144104773,0.217410857,0.170042007,0.391816822,0.666095316,0.615037792,0.340779303,0.448422714,0.330565008,0.835775619,0.456370729,0.675118355,0.163171302,0.38683164,0.927275108,0.641543452,0.783608934
0.502730879,0.921139448,0.337635762,0.044252099,0.558146933,0.319833781,0.152260287,0.225857936,0.294662114,0.30106966,0.22090122,0.050848631,0.227126286,0.646158203,0.467285679,0.481126499,0.004633229,0.457759029,0.483443374,0.62142331
0.325072261,0.516495294,0.940717245,0.392306831,0.049378394,0.727438579,0.124666679,0.170074818,0.710595291,0.745559139,0.656814529,0.206526339,0.255917596,0.350330626,0.827740539,0.479558781,0.063103648,0.194116498,0.605231267,0.566679736
0.597633447,0.485442594,0.948450072,0.591076552,0.640126594,0.347377682,0.8023277,0.406182409,0.987249324,0.378435456,0.503644818,0.642035791,0.691637882,0.048419582,0.673322431,0.172904092,0.445318332,0.035863632,0.931961365,0.34421376
0.029446332,0.788445177,0.304885901,0.555650868,0.37039207,0.036185102,0.514293673,0.450505136,0.135530304,0.661830032,0.701327274,0.266555183,0.771861245,0.259419467,0.646491764,0.130850617,0.404230493,0.077892127,0.919539596,0.998503687
0.639885686,0.211038998,0.503923784,0.846407829,0.253184754,0.921873315,0.207915022,0.734597973,0.022567358,0.188062745,0.871638709,0.338538567,0.246453308,0.655993598,0.962773743,0.39389655,0.251221998,0.200397255,0.923133125,0.300684983
0.518338841,0.515164198,0.785667268,0.694818749,0.486438001,0.602208681,0.084342574,0.50492542,0.703896715,0.342985004,0.364263363,0.401437616,0.22046073,0.60834965,0.703610986,0.595031877,0.259867339,0.290360834,0.384597302,0.78674
0.55489944,0.472690405,0.052560085,0.59917772,0.055290967,0.823331884,0.813935257,0.331197764,0.97784787,0.944037381,0.493569634,0.501501249,0.461782528,0.378826174,0.979685089,0.065844009,0.437684458,0.964681519,0.555485243,0.427586628
0.687540121,0.929511469,0.545499234,0.842491758,0.029453449,0.982596938,0.443469879,0.31272647,0.688741003,0.547924206,0.611913459,0.589004787,0.390875262,0.23016423,0.444791003,0.56767891,0.575529662,0.869261935,0.016883946,0.256329452
0.383557586,0.548916704,0.800762713,0.419954639,0.668596121,0.261166098,0.19079898,0.64908193,0.102083285,0.573604265,0.186523847,0.514892385,0.910948549,0.402653736,0.501096618,0.668489805,0.846357594,0.826225,0.647445909,0.178185243
0.685007349,0.93359043,0.462902045,0.466643702,0.320484463,0.467418934,0.341739024,0.986705265,0.654005252,0.93380621,0.967481349,0.504413726,0.287480444,0.163076674,0.939291017,0.655114114,0.931676362,0.160961292,0.177741346,0.420205043
0.339463603,0.035953648,0.826352505,0.816488683,0.912123044,0.786682772,0.435402367,0.692523534,0.516666703,0.685535767,0.344276758,0.923177525,0.586506558,0.656397523,0.619868286,0.568155485,0.602536477,0.530768772,0.381691434,0.364486894
0.488539431,0.986097033,0.337635883,0.745084749,0.524047512,0.649086041,0.448965916,0.273081084,0.73569547,0.603063856,0.991801976,0.302309729,0.834721397,0.543375889,0.959902236,0.231950797,0.909390831,0.4434688,0.325702559,0.487198488
0.965139214,0.314852592,0.331832179,0.158016829,0.124810514,0.032937093,0.428506512,0.094258858,0.5266928,0.24974058,0.791427986,0.07207918,0.368256938,0.537171927,0.585420444,0.74575655,0.628446132,0.43650657,0.949223402,0.788190334
0.462266246,0.929117554,0.141730873,0.509666417,0.705130005,0.423915472,0.384887685,0.776817809,0.523881354,0.758486905,0.177782669,0.858681443,0.586813319,0.297346582,0.948809708,0.898744857,0.909749294,0.749867352,0.127535564,0.719036084
0.627712176,0.357269838,0.215521379,0.500465526,0.748829089,0.057744652,0.928522673,0.385204272,0.63801819,0.308603388,0.910121522,0.582693958,0.452635457,0.887690994,0.567745279,0.459690661,0.602643596,0.319689206,0.344042478,0.768766094
0.909393873,0.570055733,0.594967053,0.613199496,0.994969363,0.243315376,0.797717841,0.215769446,0.861966058,0.912015683,0.91973161,0.826651645,0.119665567,0.546273013,0.131984253,0.417683924,0.083612189,0.359424749,0.632255898,0.223927212
0.736898152,0.700205927,0.359206543,0.996046059,0.845824857,0.455010409,0.161344471,0.912352469,0.769064187,0.546624863,0.214225584,0.658694155,0.171311747,0.548842931,0.047419278,0.669620011,0.195075928,0.397232974,0.941164891,0.723733669
0.825250995,0.679597758,0.11929431,0.801842091,0.601976227,0.031064027,0.320716134,0.828827977,0.284416204,0.582203538,0.909922975,0.223921058,0.824732495,0.413354168,0.338658622,0.824367659,0.375355525,0.040937926,0.977263721,0.355502993
0.164230612,0.277127517,0.181086349,0.403308254,0.838639652,0.64662646,0.803543692,0.481597759,0.749805857,0.755785663,0.19132088,0.620101149,0.81143147,0.468899656,0.655435498,0.91060045,0.673582344,0.200069982,0.885193829,0.779198633
0.860062759,0.89906766,0.095460563,0.418633288,0.912376448,0.625592106,0.381831749,0.81540868,0.727383648,0.784189235,0.979681355,0.207705569,0.941702774,0.01908269,0.86892906,0.184755981,0.498919374,0.83681328,0.71845524,0.524892991
0.651786213,0.500220151,0.178497068,0.40500099,0.493123422,0.481778865,0.48054869,0.547265864,0.590565507,0.078051549,0.668925388,0.958985916,0.352858931,0.172179951,0.3491145,0.452112167,0.454718726,0.655209101,0.299612714,0.825113149
0.140276384,0.800032529,0.333115739,0.95296437,0.031439029,0.623120935,0.683367041,0.902654731,0.899943913,0.031870441,0.182915834,0.032880977,0.233150882,0.064022084,0.816130406,0.389057442,0.902438084,0.441837985,0.435057802,0.294024436
0.731069423,0.505230185,0.316603025,0.811021583,0.577406315,0.265295799,0.450001347,0.306195054,0.563882402,0.848637982,0.184677953,0.114343579,0.133583304,0.173481189,0.460129412,0.710130039,0.742834767,0.063289596,0.478381099,0.166318409
0.707190766,0.636710026,0.102656008,0.076961305,0.655520272,0.860351724,0.419527061,0.401509978,0.196490518,0.110443968,0.2377042,0.707042354,0.256526191,0.901680652,0.954438113,0.598202319,0.651377903,0.652906336,0.319596276,0.456798507
0.424540715,0.239819405,0.743811915,0.764463117,0.140102738,0.599233025,0.583146462,0.450264205,0.417109647,0.26513804,0.0731693,0.085299926,0.769586617,0.237730992,0.170710242,0.507872985,0.501604786,0.98895487,0.546679058,0.765381194
0.434082041,0.608075202,0.849903749,0.462116907,0.532082827,0.38558056,0.583141889,0.786973157,0.198471242,0.990416015,0.042171711,0.739042252,0.750457937,0.074079524,0.634095656,0.910168798,0.860238369,0.248471098,0.046994763,0.874921581
0.172752037,0.626367612,0.270742609,0.731285445,0.251345169,0.707781605,0.316711986,0.020856126,0.802927839,0.88966306,0.407421348,0.470480486,0.30144398,0.989009114,0.566106606,0.518030905,0.62659283,0.966446631,0.408697574,0.676884605
0.359905246,0.561470851,0.416409184,0.865842342,0.14321477,0.153989785,0.189767523,0.433454439,0.326217771,0.32222592,0.55459385,0.65126065,0.351174255,0.718985823,0.046861746,0.288529934,0.674067064,0.126688305,0.462553211,0.814757653
0.520644067,0.777143813,0.151143904,0.887810616,0.312740755,0.379427935,0.260703129,0.987000031,0.280565608,0.83285895,0.573170387,0.493621935,0.343529154,0.900154414,0.326184633,0.93795608,0.296205061,0.580392508,0.375660738,0.650658604
0.221238328,0.673164488,0.289261066,0.328791732,0.804730717,0.391942034,0.071581624,0.6732016,0.457629022,0.507879961,0.039621996,0.316092146,0.103095119,0.681653528,0.444293024,0.189062462,0.780525531,0.320785434,0.118271752,0.545265648
0.436919302,0.182159962,0.689664924,0.892319886,0.62014604,0.735921456,0.930409828,0.321729031,0.92229852,0.00927427,0.737020549,0.032578525,0.353725799,0.904095824,0.684065171,0.362926736,0.375740461,0.248388837,0.903718587,0.984527099
0.496084783,0.653188016,0.563649,0.1919712,0.899839582,0.518157239,0.64577942,0.146693789,0.101523149,0.192040428,0.77357555,0.072448132,0.484256846,0.459195117,0.275664355,0.976586938,0.795977348,0.638230431,0.965602848,0.162789683
0.040331502,0.250744048,0.838490086,0.093466564,0.711666448,0.999031291,0.740488533,0.757470858,0.468088993,0.783745137,0.606512293,0.359083552,0.29773631,0.874877353,0.656735767,0.305974652,0.570420484,0.627992957,0.967039301,0.773152414
0.901094217,0.383982801,0.03384264,0.172168236,0.307428643,0.040357995,0.509777837,0.304855926,0.264197516,0.545503803,0.717249501,0.373278525,0.702945715,0.442951678,0.430942983,0.256823098,0.877505047,0.494373179,0.352879682,0.842393051
0.322939914,0.681200523,0.093548876,0.840900736,0.649799569,0.780437394,0.828925391,0.572985674,0.137071109,0.21108885,0.902877667,0.021332354,0.118893576,0.615862984,0.587333458,0.512942868,0.712399371,0.770401613,0.157264325,0.881538273
0.032123217,0.984066945,0.983054683,0.447801229,0.88730486,0.924082046,0.886381434,0.197361332,0.026321629,0.916855808,0.87146371,0.80044254,0.578545883,0.328398662,0.835867336,0.539897614,0.191396041,0.533995624,0.088535532,0.981156464
0.897474195,0.632803889,0.077165324,0.131075417,0.241979457,0.237087592,0.540836695,0.675778348,0.92120383,0.230649739,0.511277579,0.82231315,0.192528353,0.761789252,0.863733261,0.613572213,0.443506291,0.806005407,0.440278245,0.686996167
0.649708177,0.144849322,0.756306037,0.038545123,0.016606968,0.656920422,0.069433396,0.204150171,0.293113762,0.810795017,0.547900592,0.938191411,0.58477471,0.495032709,0.669769704,0.279349471,0.886735022,0.5740582,0.631924754,0.504922264
0.309717796,0.901221041,0.661310312,0.664383119,0.179725808,0.966464583,0.989313829,0.762506674,0.633518173,0.545472144,0.843374005,0.595153273,0.176475466,0.489256044,0.252279639,0.608132128,0.288794076,0.79281688,0.090150208,0.793830275
0.76903137,0.804440661,0.461750973,0.679841282,0.429544438,0.310302957,0.417487462,0.241818323,0.725460505,0.451509558,0.826411761,0.063227675,0.848155274,0.240359533,0.299396113,0.979971186,0.264364419,0.638343354,0.776906634,0.421575997
0.850990388,0.852930634,0.178611478,0.355930296,0.135578022,0.526296541,0.229259423,0.347295788,0.106845667,0.697772905,0.313607747,0.473396696,0.410787795,0.343901336,0.896344388,0.615094681,0.487810639,0.849452734,0.182358009,0.396472137
0.189425046,0.614081657,0.676951422,0.894560795,0.692718626,0.438469923,0.341690388,0.036728501,0.624717666,0.632165694,0.697008233,0.047898101,0.26998634,0.991648687,0.425630689,0.367418396,0.970548409,0.22122508,0.279348447,0.912194179
0.158645055,0.783031431,0.28659628,0.772706039,0.794443029,0.104498348,0.135190088,0.511667249,0.842064786,0.529558353,0.354753668,0.38209367,0.484100063,0.560143969,0.226287665,0.177411934,0.73007738,0.800348822,0.702398145,0.504184785
0.176667844,0.954414902,0.3903878,0.941125497,0.818702535,0.485984742,0.041701825,0.33682689,0.597521379,0.787376741,0.411872263,0.838375091,0.382610095,0.843942837,0.495064299,0.23795391,0.169984328,0.688660559,0.218846607,0.020639995
0.562645705,0.294622986,0.774311709,0.159681944,0.681825144,0.006628512,0.315817225,0.595226516,0.496606372,0.377455643,0.971889957,0.785023026,0.856037086,0.255569063,0.01057288,0.636599962,0.756482774,0.975631676,0.223638723,0.157650794
0.785479773,0.130717057,0.496500053,0.785382371,0.576499685,0.646433256,0.727990548,0.698274558,0.7510098,0.057614934,0.195017613,0.475466859,0.921638557,0.274184134,0.34805723,0.375496011,0.934440362,0.96599486,0.471750212,0.554314735
0.478025186,0.332372125,0.282195839,0.619646807,0.153036437,0.972243476,0.776663189,0.375080203,0.558397335,0.870008695,0.493799476,0.137028804,0.052642015,0.552442697,0.859704873,0.891123136,0.030934892,0.475982091,0.786849367,0.924057894
0.576894959,0.479966392,0.097668917,0.172933691,0.959552515,0.4397524,0.893208631,0.100156569,0.861018772,0.983351662,0.386379829,0.09468465,0.207055832,0.511355454,0.496359046,0.056243531,0.295137735,0.233240018,0.402487292,0.591977938
0.462659924,0.001795278,0.039263061,0.962551879,0.382609685,0.452446058,0.718918833,0.981647694,0.399699561,0.109453244,0.234989379,0.925572545,0.991496032,0.429468433,0.973214723,0.403615966,0.64662687,0.226696292,0.174911346,0.450036214
0.113789529,0.740981217,0.658209931,0.524318485,0.781778262,0.621724944,0.600128578,0.995054056,0.060398958,0.191346935,0.415996899,0.313553943,0.843212463,0.236314862,0.004891668,0.359084928,0.015141707,0.9817618,0.005747828,0.296776399
0.247545395,0.028504446,0.10739514,0.629155548,0.736194679,0.701611879,0.446100492,0.334602542,0.418462715,0.910580557,0.927112021,0.381463505,0.278241631,0.786311606,0.061339903,0.827415738,0.929219557,0.921430987,0.474290399,0.442914335
0.98819102,0.016523281,0.121032825,0.370236336,0.166271038,0.478051242,0.039908389,0.859444196,0.186018834,0.457876865,0.439398873,0.975775952,0.589129175,0.758102311,0.422929513,0.680360804,0.613509415,0.039707077,0.765671558,0.063815631
0.386700962,0.412504789,0.722287881,0.649172808,0.194445085,0.892709952,0.013699394,0.784705254,0.767637456,0.968604578,0.005225815,0.928566168,0.863030264,0.88881018,0.712701617,0.275522924,0.815015847,0.247370868,0.407932107,0.1132032
0.591960032,0.827012937,0.311279932,0.081337078,0.536337059,0.267646045,0.127300393,0.007123907,0.121926713,0.05158008,0.04232651,0.010206485,0.586050795,0.131519803,0.295640108,0.722090261,0.975630624,0.146423091,0.59285524,0.286206277
0.763794856,0.853807773,0.312241389,0.948944752,0.55104626,0.484949952,0.80276711,0.256096097,0.058927869,0.822772438,0.928134386,0.472541814,0.854262664,0.888213897,0.513453063,0.637490489,0.52789616,0.954286381,0.614900652,0.80012055
0.589810052,0.328813568,0.822441344,0.984693138,0.064032718,0.669481611,0.231512403,0.039205333,0.264488897,0.508786038,0.538887033,0.950820347,0.398371873,0.445742925,0.0897061,0.844430079,0.966541809,0.506285871,0.522825887,0.68170577
0.395551786,0.104400362,0.37770535,0.458975639,0.688946411,0.4313537,0.993157657,0.676856235,0.426595421,0.871942716,0.901592714,0.986424191,0.204648788,0.329221699,0.713878519,0.44960793,0.973491245,0.970154281,0.330666441,0.42089755
0.863003844,0.485560245,0.208446529,0.478843456,0.990375997,0.976569573,0.993118875,0.672894251,0.701162791,0.099728272,0.857618651,0.900917425,0.33079491,0.365021687,0.55224491,0.821823315,0.522993357,0.104746509,0.760125483,0.417688121
0.241438655,0.015605845,0.871426709,0.392063588,0.523461811,0.268118298,0.047172256,0.288936885,0.552482897,0.318422271,0.146796298,0.080602176,0.44091737,0.02113301,0.186766008,0.846552943,0.879040894,0.285517192,0.920146706,0.192948474
0.772531935,0.512829615,0.338639438,0.87389275,0.00804477,0.236927683,0.530162548,0.34513059,0.111410037,0.667999349,0.104320085,0.834504765,0.973255488,0.385952435,0.881301915,0.873824739,0.249795598,0.078313096,0.667845486,0.545289986
0.097589623,0.915553153,0.137547386,0.964707291,0.522800064,0.580385037,0.934279068,0.422305677,0.350879861,0.042579058,0.289822225,0.139800108,0.61345163,0.151865205,0.268193357,0.792248603,0.412061815,0.755620049,0.388613796,0.866232929
0.403560178,0.423269348,0.103986908,0.015519862,0.942401415,0.176399035,0.779518558,0.262031843,0.746084738,0.591728622,0.336261685,0.211889894,0.221950536,0.105751253,0.701424232,0.786945478,0.221363169,0.823546214,0.903661495,0.636419965
0.183338337,0.898895346,0.598339738,0.377290596,0.810473579,0.463949727,0.116207372,0.690209629,0.010271272,0.825830069,0.82086046,0.480029103,0.346064678,0.235712467,0.035981694,0.900423056,0.121130696,0.839889181,0.894091095,0.376478908
0.896051873,0.088901705,0.09570431,0.422438963,0.777898122,0.283700701,0.556628951,0.088235422,0.304290312,0.284251598,0.9675704,0.572238362,0.430275644,0.75379802,0.073807216,0.540610952,0.916498886,0.014983598,0.793757473,0.481709144
0.575621883,0.794079219,0.622975168,0.588438545,0.610201114,0.502577472,0.12972793,0.87238071,0.254899834,0.224803269,0.547698487,0.413133404,0.620827045,0.352645411,0.860555021,0.33901037,0.945785656,0.596595102,0.497674905,0.44793851
0.920908341,0.376927346,0.372742923,0.764412803,0.817418935,0.235304939,0.086706987,0.567576357,0.477579411,0.914739318,0.603453558,0.100472973,0.280108698,0.603018169,0.940771674,0.096867768,0.384956248,0.019612105,0.574915423,0.027114653
0.153356466,0.408085654,0.776157175,0.432329429,0.344913556,0.866869394,0.241864366,0.148511985,0.139352863,0.019609835,0.301829664,0.108702459,0.21333901,0.834730892,0.951125777,0.860414472,0.794971281,0.513033872,0.545951825,0.01174735
0.30627695,0.243209753,0.049560869,0.966563832,0.87040295,0.764378272,0.26151269,0.719423485,0.981052175,0.152484508,0.574453746,0.002356596,0.39237623,0.723716948,0.097398828,0.186950993,0.577855075,0.293854932,0.999777318,0.522322923
0.250125283,0.971149703,0.261018932,0.372662492,0.822352087,0.581451096,0.209487551,0.673307541,0.532203865,0.659353054,0.365908217,0.193602475,0.150001612,0.953250817,0.82691982,0.491244478,0.376640962,0.666885743,0.811227565,0.956986205
0.017222309,0.861744522,0.45250842,0.398143476,0.215031429,0.316243498,0.891652364,0.140962407,0.634580781,0.024884018,0.23130664,0.105707083,0.444468975,0.948852431,0.36825153,0.776174222,0.065082296,0.564521538,0.758895227,0.207729969
0.612106392,0.082522505,0.876342563,0.795566756,0.662030837,0.920155361,0.721671061,0.638848341,0.339655251,0.304537622,0.730742651,0.605661994,0.92582814,0.391547414,0.642162773,0.862776972,0.778264459,0.822797763,0.06420759,0.137191878
0.661031853,0.871385968,0.819051664,0.034507977,0.082645085,0.065693249,0.74290412,0.976440622,0.705840178,0.839170307,0.91628209,0.876354489,0.673008561,0.915831047,0.20076603,0.149941219,0.812114173,0.733547767,0.138178226,0.360661719
0.477916102,0.495666839,0.765212288,0.228683154,0.79719368,0.14090619,0.273124059,0.721265762,0.278936172,0.852529883,0.135432144,0.166728192,0.596923606,0.715984659,0.624552086,0.149507456,0.508122655,0.742355751,0.116456975,0.030273945
0.149224098,0.730172886,0.888552515,0.090294818,0.877630269,0.779861051,0.271311278,0.417906821,0.414419459,0.301556079,0.807213867,0.185371391,0.685191471,0.101377452,0.442259063,0.445686236,0.832318248,0.085200252,0.557439124,0.173756826
0.88282063,0.404521824,0.803418357,0.842480306,0.390300417,0.99640138,0.514551332,0.08556771,0.562354166,0.571438996,0.73476491,0.070565196,0.41046905,0.365854531,0.948345849,0.967799769,0.619092779,0.588313182,0.968352261,0.952852543
0.154131121,0.547346541,0.952822463,0.461518896,0.33873798,0.816763539,0.757189075,0.676227275,0.470445922,0.485000797,0.073530179,0.441052265,0.272714706,0.447626325,0.119230524,0.894846494,0.375540782,0.647369383,0.793002268,0.606262123
0.629287392,0.674223895,0.649304141,0.342764203,0.413968266,0.207836916,0.908039595,0.890032189,0.466844096,0.041244078,0.064938923,0.7388115,0.642459916,0.919985504,0.712342383,0.067269674,0.282886274,0.447031382,0.219705439,0.086798856
0.223679139,0.041929642,0.341393223,0.085086412,0.599630742,0.139320268,0.054595347,0.976664115,0.400744372,0.066522087,0.175512953,0.19137028,0.587585493,0.823727773,0.942359674,0.99102016,0.497928292,0.672196055,0.358946153,0.289623889
0.00684249,0.066190644,0.235723016,0.020241739,0.140015868,0.393631689,0.848502019,0.004789825,0.125109862,0.987484243,0.3542455,0.035380467,0.735607738,0.397525546,0.513690959,0.234371047,0.128979524,0.865215969,0.582784173,0.677228838
0.83999622,0.390242811,0.413838497,0.063808338,0.968741122,0.188097571,0.14650497,0.517858773,0.629601306,0.266534456,0.128604909,0.389532584,0.592451624,0.879430819,0.383232428,0.702862511,0.297785617,0.217438968,0.673782268,0.366925465
0.401191121,0.57187331,0.871809887,0.026342789,0.614744146,0.338204966,0.333411196,0.638364602,0.557002991,0.811503216,0.768406727,0.631671541,0.614516672,0.069862868,0.789008114,0.606176092,0.790691489,0.443549216,0.102633441,0.401944197
0.937584684,0.73988781,0.389580598,0.471515878,0.934040496,0.768647803,0.756956009,0.738909951,0.474167537,0.032907666,0.93857504,0.101079163,0.006784619,0.846675886,0.096914362,0.564405378,0.007837667,0.158752268,0.725024816,0.509380007
0.418635565,0.743808547,0.772491917,0.003868756,0.854281184,0.666247373,0.630190017,0.964225709,0.955185233,0.10807099,0.211674922,0.23141143,0.035399447,0.695191044,0.698241969,0.858184213,0.507948568,0.104121571,0.369908402,0.421891113
0.370644621,0.990734992,0.419464079,0.993889528,0.179832618,0.913248425,0.800160788,0.144621969,0.070612324,0.569268941,0.33799001,0.590470474,0.648220312,0.590847004,0.450200655,0.889632502,0.304849218,0.026455621,0.895068397,0.299104372
0.605148343,0.817775683,0.739037113,0.771961056,0.425878603,0.020773418,0.249435646,0.74273507,0.438319485,0.038812508,0.478223832,0.254799994,0.187334334,0.527937406,0.337254895,0.874108003,0.426115143,0.449688769,0.398390064,0.035696943
0.937324845,0.297706764,0.053665504,0.903204826,0.107894803,0.687322478,0.277378419,0.416491479,0.094931173,0.934874881,0.178689572,0.982573802,0.122017685,0.503120727,0.507337944,0.746899529,0.869070941,0.266419725,0.297047105,0.458156493
0.7874009,0.070964594,0.826884223,0.117423847,0.498318105,0.859896162,0.827348203,0.526744407,0.899305039,0.106881046,0.605658443,0.041666099,0.988644575,0.034940726,0.662948379,0.086972406,0.936732377,0.492538482,0.662743868,0.409221086
0.427780513,0.427718674,0.412967951,0.863144966,0.755343868,0.888748301,0.017342611,0.708742714,0.034809862,0.619607491,0.165075581,0.573943126,0.086655805,0.33107831,0.360058433,0.713168817,0.890549101,0.468313344,0.557710783,0.321336588
0.320200413,0.398880872,0.988117367,0.754973674,0.792489998,0.802719994,0.754498494,0.493942047,0.647291937,0.037183484,0.184980977,0.186820482,0.084299735,0.066837726,0.473146584,0.630827778,0.815678924,0.924332973,0.925197711,0.039336162
0.512491604,0.055215987,0.014476594,0.792809433,0.615482855,0.386563404,0.430566495,0.0827261,0.95792475,0.013207782,0.313729948,0.747027507,0.877701917,0.489491071,0.209905328,0.408463575,0.148346194,0.664923809,0.618463661,0.997593519
0.412061822,0.471711459,0.68326279,0.857915026,0.995985178,0.230901591,0.23585356,0.304940877,0.995392133,0.374074917,0.983324183,0.974064254,0.93624662,0.806817869,0.23442368,0.503419024,0.520588078,0.585428756,0.115840382,0.352911104
0.688139546,0.938826857,0.996950983,0.390634317,0.309546063,0.218056154,0.124670715,0.501813159,0.410725917,0.276792362,0.22432585,0.876498377,0.61539421,0.598014113,0.360900201,0.155477415,0.431957823,0.967314927,0.844891277,0.528382173
0.364000258,0.292500528,0.296129961,0.680454651,0.001401636,0.959660308,0.317197715,0.385578387,0.858589129,0.886405348,0.805213328,0.100751085,0.957491662,0.726171258,0.986515707,0.941816735,0.345227687,0.78030276,0.803575757,0.663976449
0.580110706,0.1122848,0.124920797,0.507654852,0.152079017,0.756259252,0.439561207,0.137623214,0.195188188,0.923587003,0.422289205,0.734456939,0.121497145,0.871214614,0.24693184,0.978700449,0.443532025,0.954791456,0.356900974,0.377474145
0.213353578,0.719915674,0.500318065,0.144318101,0.042741084,0.212808768,0.227227624,0.934633309,0.483798538,0.149690597,0.615617528,0.290216094,0.974858185,0.233030748,0.315316716,0.160530639,0.65265654,0.332803766,0.009274864,0.401134947
0.550898734,0.144730306,0.065944295,0.829341279,0.758081727,0.076104303,0.880204398,0.1883998,0.076764275,0.252447016,0.448170999,0.549881752,0.049250854,0.446533734,0.539280024,0.599820874,0.747361598,0.856886346,0.502385302,0.683315576
0.81925797,0.418802325,0.785110529,0.591303597,0.261047494,0.572667541,0.40127438,0.268610099,0.049842608,0.814064219,0.74032268,0.05672767,0.932666948,0.103786757,0.506524758,0.881163536,0.184078522,0.441002904,0.780305264,0.083487087
0.604665141,0.656624513,0.736785889,0.4990036,0.00014997,0.942516012,0.496948978,0.853857171,0.578771633,0.565447811,0.929765501,0.178940891,0.030196149,0.870023344,0.797034089,0.049160532,0.193605735,0.305593673,0.777986195,0.943901514
0.894915232,0.74094609,0.194037979,0.041643353,0.63681186,0.082460903,0.536083233,0.363939418,0.967157171,0.829678219,0.416219976,0.141279592,0.717115473,0.104072389,0.07026845,0.135004854,0.733920095,0.198576204,0.934291847,0.829385034
0.101876043,0.442104002,0.623450484,0.152496317,0.71514429,0.74124398,0.484920647,0.598097507,0.002251178,0.796611679,0.209522116,0.071077359,0.920465162,0.977438299,0.219283168,0.088855615,0.184818648,0.873796766,0.207489614,0.391814724
0.328107228,0.160911018,0.218131762,0.178527766,0.554245696,0.088991075,0.640432692,0.850263021,0.281754112,0.251487539,0.935704142,0.953271679,0.206544595,0.662294893,0.744127049,0.643195661,0.588167211,0.98357212,0.15599097,0.952841025
0.273625352,0.904012681,0.15057893,0.402450652,0.16108817,0.069367172,0.367252053,0.248993841,0.99282201,0.91643863,0.486964218,0.953497693,0.239538611,0.280400569,0.074622468,0.415811255,0.820550248,0.263386517,0.30558426,0.759046953
0.560913484,0.686733629,0.883362209,0.023522536,0.460107502,0.73496886,0.506709972,0.587612023,0.519515222,0.104782533,0.482110935,0.005460388,0.554305832,0.938171528,0.649747628,0.126244897,0.544969608,0.286415293,0.697948056,0.534409935
0.828832257,0.388128998,0.536285829,0.2007089,0.39395904,0.314689419,0.919995132,0.414725896,0.083990519,0.869344493,0.991608925,0.86881262,0.535640372,0.384151404,0.659936253,0.371730721,0.316851791,0.07004224,0.547348066,0.065425498
0.434117751,0.800424091,0.60851737,0.157457369,0.672929774,0.684249127,0.415113451,0.215037151,0.095544173,0.729102808,0.02901371,0.77039226,0.656903894,0.001706492,0.604776783,0.978895931,0.668930666,0.283078122,0.651740551,0.094355771
0.523419963,0.327046632,0.814034862,0.327729794,0.174973742,0.001721786,0.542202136,0.349951778,0.352158432,0.554407053,0.281769012,0.323304934,0.318112352,0.561901806,0.433966805,0.586938757,0.46980742,0.396259106,0.314204841,0.224616001
0.797131215,0.902407489,0.198141038,0.324058226,0.926144702,0.880798402,0.705650997,0.754701062,0.524761047,0.623510759,0.905355891,0.793417536,0.79323402,0.727527315,0.806746595,0.508438907,0.812143606,0.39970418,0.890696681,0.785576756
0.536156671,0.995715187,0.933856265,0.477732075,0.971876902,0.485983366,0.533642264,0.169259848,0.558286602,0.060511029,0.049915513,0.689444699,0.055782421,0.005538047,0.163051008,0.667157392,0.861609391,0.837624217,0.336596875,0.681685806
0.855146468,0.102014413,0.58017422,0.874332481,0.594515305,0.930506217,0.406667041,0.490875155,0.116690742,0.506810092,0.043250571,0.313844989,0.301573336,0.343015756,0.726281285,0.449199013,0.219441777,0.429045087,0.525623436,0.064455009
0.855392554,0.148151834,0.990586281,0.630366755,0.289760687,0.301166668,0.822184995,0.578149999,0.410880923,0.862903539,0.034817589,0.306849195,0.255004952,0.113242302,0.569980372,0.244852323,0.16851578,0.487870127,0.11868794,0.360287516
0.060386065,0.259100184,0.464715416,0.80869039,0.780749907,0.12221967,0.402208078,0.212065033,0.028522761,0.216204058,0.284837513,0.829193749,0.327440525,0.726555085,0.661047309,0.095702029,0.797178863,0.802340033,0.117176496,0.957318512
